z_phot,log_Mstar,dust
9.4466,8.03763,0.0
8.0281,9.07878,0.3
10.1055,7.5544,0.5
8.06,8.51573,0.1
9.3612,8.46617,0.0
9.3594,8.36462,0.0
9.3599,8.59726,0.1
9.8651,8.07905,0.0
10.0335,8.06611,0.0
8.0645,8.94952,0.1
8.3592,9.8114,0.0
8.2879,8.33249,0.0
9.3259,8.23524,0.0
8.693,8.39546,0.1
8.1258,7.4267,0.0
10.1812,9.12768,0.3
9.5561,8.4613,0.0
9.9221,8.23715,0.0
8.9019,10.37661,0.8
9.6029,8.32982,0.0
10.0522,7.96977,0.0
10.0483,7.89276,0.0
8.7763,8.31863,0.0
8.6399,10.03894,0.3
9.8371,8.08603,0.0
9.731,8.25358,0.0
9.2766,8.36576,0.0
10.0627,8.03924,0.0
8.1791,8.35814,0.0
9.2955,8.16389,0.0
9.4984,8.47723,0.0
8.4955,8.53025,0.1
9.4011,7.33265,0.4
9.4074,8.3354,0.0
9.3906,9.03155,0.1
8.058,9.60475,0.0
8.6758,9.19397,0.0
8.6787,8.50193,0.0
8.6343,8.6506,0.0
8.1912,9.7,0.3
8.2184,8.17842,0.0
8.7528,8.34368,0.0
8.5405,8.30309,0.0
8.2628,8.0881,0.0
8.0875,8.18336,0.0
8.6578,8.3476,0.0
8.4003,8.83264,0.1
8.4991,8.24195,0.0
8.6995,8.89906,0.0
9.1103,9.90082,0.1
8.6609,9.15652,0.0
8.4833,8.66502,0.1
8.5824,8.58559,0.0
9.3597,8.71052,0.0
9.2538,9.04464,0.1
8.0784,8.1576,0.0
9.9723,7.93532,0.0
9.8324,8.57615,0.0
9.3084,9.09451,0.1
10.0082,8.12385,0.0
8.0149,8.99503,0.0
8.8627,9.35271,0.2
9.8615,8.78934,0.0
9.1867,8.84233,0.1
8.2548,10.01607,0.5
8.4561,8.94055,0.0
8.2944,8.70211,0.2
9.1762,8.86738,0.0
8.8519,8.83813,0.0
8.1939,8.41789,0.0
9.4362,8.89094,0.1
10.6146,8.83607,0.0
8.777,8.55374,0.0
8.0047,9.74849,0.4
9.0687,8.27388,0.0
10.3776,9.5516,0.0
10.0751,7.98167,0.0
8.0038,8.37129,0.0
11.7242,10.022,1.0
8.0287,8.27775,0.0
9.9096,8.85702,0.0
9.0094,9.6396,0.1
8.6178,8.19066,0.0
11.8445,9.27188,0.2
8.7183,8.31336,0.0
9.4271,8.62079,0.0
8.5696,8.32342,0.0
8.3206,8.17009,0.0
8.4994,8.38979,0.0
8.1337,8.74458,0.2
8.2211,8.77129,0.0
9.6958,8.36627,0.0
10.026,7.94957,0.0
9.9382,7.9507,0.0
8.2651,8.8268,0.1
9.8688,8.61219,0.0
8.7866,8.8331,0.1
9.3423,8.29419,0.0
8.0887,8.63657,0.1
8.3445,8.03813,0.0
9.2605,8.52086,0.0
9.808,8.24019,0.0
8.0353,8.06646,0.0
9.1253,8.9545,0.2
9.7189,8.59523,0.0
10.0271,8.09162,0.0
8.032,8.88108,0.1
8.5992,8.6202,0.0
8.6517,8.10342,0.0
9.1328,8.41322,0.1
10.2408,8.56271,0.0
8.1042,8.45874,0.1
9.322,8.44002,0.0
10.0143,8.44277,0.1
9.4522,8.43623,0.0
8.1047,8.81139,0.1
8.1138,8.64228,0.1
8.9789,8.20345,0.0
9.6371,8.28034,0.0
9.1875,8.56286,0.0
9.9973,8.06433,0.0
9.8176,8.05112,0.0
9.1354,8.79063,0.0
10.0003,8.49819,0.0
9.8439,8.46953,0.0
9.6237,8.38186,0.0
9.4069,8.09766,0.0
9.392,8.31634,0.0
9.3197,8.70639,0.0
8.5996,8.3656,0.0
9.6844,8.95364,0.0
9.2732,9.38306,0.1
10.0912,8.32899,0.0
9.1673,8.10666,0.0
10.7029,8.83599,0.2
9.9799,8.27887,0.0
10.0609,8.01984,0.0
8.8511,8.21276,0.0
8.3664,8.6102,0.0
9.7501,8.96425,0.0
8.1214,8.9575,0.1
8.548,8.32443,0.0
8.2837,8.63246,0.1
8.2545,8.65433,0.0
9.7716,9.15738,0.1
9.9538,8.38374,0.0
8.0257,8.48475,0.0
9.7737,8.76626,0.1
8.279,8.4198,0.0
8.6401,9.08586,0.1
9.6524,8.86138,0.0
8.4791,8.88484,0.2
8.4289,9.94643,0.5
8.391,8.37239,0.0
8.6319,8.37564,0.0
10.3661,10.06413,0.1
9.1691,8.6199,0.0
8.1236,9.55032,0.4
8.9042,8.91682,0.0
9.8201,8.48342,0.4
8.2269,9.08343,0.0
9.9997,8.39991,0.0
8.4377,10.52669,1.2
9.9466,8.5489,0.0
8.1421,8.94754,0.1
9.665,8.59679,0.0
9.8622,8.57329,0.0
9.0978,8.61946,0.0
10.0221,8.42008,0.0
8.2739,8.6131,0.0
9.993,8.1921,0.0
8.0207,8.44189,0.0
10.7119,8.89545,0.1
8.3873,8.96512,0.1
8.5189,9.01268,0.0
9.9953,8.09996,0.0
8.4673,9.11899,0.0
10.1109,11.45224,0.8
8.5899,8.77504,0.0
11.9188,10.42619,0.5
8.2653,9.42101,0.3
8.6363,8.62343,0.1
10.4282,9.76692,0.1
8.3888,8.88759,0.0
8.0056,9.54904,0.1
8.9578,9.71086,0.1
8.5114,8.43672,0.0
8.1787,8.76107,0.1
10.6615,8.62162,0.0
8.4397,9.4284,0.0
8.6204,9.60854,0.1
8.071,9.35821,0.1
10.2673,8.40615,0.0
10.0459,8.54121,0.0
8.1518,9.21559,0.2
9.8653,8.9268,0.1
8.1077,9.00107,0.0
10.0002,8.04028,0.0
10.0443,8.01071,0.0
8.8041,9.2628,0.2
9.3244,8.24607,0.0
8.4884,8.69248,0.0
8.2156,8.85656,0.1
9.2322,8.73734,0.1
9.7182,8.76454,0.0
8.0316,10.25722,0.5
10.0985,8.70324,0.0
8.5275,8.85233,0.0
9.3631,8.66682,0.0
8.2744,8.8072,0.1
11.9354,9.6538,0.3
10.0228,8.09689,0.0
10.0565,8.13384,0.0
10.5827,9.05633,0.0
10.0813,9.027,0.0
9.1483,8.43706,0.1
8.7102,8.26746,0.0
9.2721,8.65502,0.0
8.0739,8.6342,0.1
8.229,8.63912,0.0
8.495,8.55915,0.0
9.7954,8.70719,0.0
10.417,10.32849,1.2
10.0572,7.91939,0.0
9.9448,8.0414,0.0
9.2208,9.99731,1.2
10.0677,7.97135,0.0
9.5806,8.37641,0.0
8.0808,8.11397,0.0
9.9288,8.51967,0.0
9.4987,8.09027,0.0
8.1551,7.48741,0.4
9.6829,8.19032,0.0
9.263,8.12324,0.0
8.2181,8.21952,0.0
9.6655,8.51157,0.0
9.4368,8.03397,0.4
9.6879,8.67939,0.0
9.8079,8.04665,0.0
11.4508,8.57105,0.0
8.3326,8.40919,0.0
10.0662,8.01859,0.0
8.617,8.07716,0.0
9.7937,8.18126,0.0
8.4887,8.06399,0.0
10.0431,8.1587,0.0
9.9513,8.01943,0.0
9.9731,7.98772,0.0
10.5416,10.73416,1.2
11.5261,10.46961,1.2
10.1707,8.55365,0.0
10.1556,10.20553,1.0
8.3507,8.57332,0.1
9.6967,8.44106,0.0
9.5998,7.97665,0.0
9.0705,8.25617,0.0
8.418,8.41298,0.0
8.1632,9.00751,0.2
8.4879,8.58217,0.1
8.0399,9.75395,0.6
9.691,8.00307,0.0
8.8141,8.6723,0.1
10.0047,8.19295,0.0
9.9596,9.92905,1.2
8.0607,8.61676,0.1
9.7794,8.4548,0.0
9.3703,6.83436,0.8
11.8183,9.05467,0.1
9.9636,8.03883,0.0
9.5115,8.31741,0.0
8.7244,8.35663,0.0
9.9133,8.36627,0.0
8.4077,10.03847,0.0
10.0266,7.89829,0.0
8.0975,8.40792,0.1
9.2036,8.19061,0.0
9.9844,8.14552,0.0
9.3879,8.803,0.0
10.0142,7.8739,0.0
9.0196,8.15515,0.0
8.4336,8.29584,0.0
9.4233,8.5503,0.0
10.0339,8.63488,0.0
9.9078,7.93177,0.0
8.1051,7.48558,0.0
10.2372,8.3259,0.0
9.806,8.15548,0.0
9.9024,9.20946,0.0
9.3109,8.61509,0.0
8.6938,9.89799,1.2
8.892,9.55989,0.0
8.1283,8.8327,0.0
9.1051,10.25,0.3
8.4884,8.94831,0.1
8.3348,8.66592,0.0
8.6639,9.05062,0.3
8.3177,8.8263,0.1
8.5974,8.37729,0.0
8.6922,9.27656,0.3
8.4886,8.49405,0.0
8.7485,8.37187,0.1
8.4337,8.77455,0.1
9.2205,9.49674,0.0
8.0641,8.91441,0.0
9.911,8.39417,0.0
8.4399,8.64439,0.0
8.0949,9.40394,1.2
8.4487,10.15592,0.6
8.5019,9.78533,0.5
8.1176,8.74049,0.0
8.1418,10.04756,0.1
8.2913,9.20512,0.2
9.7878,8.14072,0.0
10.0366,7.8389,0.0
8.0759,8.4852,0.0
9.0379,8.85965,0.1
8.392,8.74879,0.0
8.3336,9.75653,0.4
8.4143,8.39201,0.0
9.9648,8.75611,0.1
9.5052,8.74744,0.0
8.738,8.7219,0.1
8.3242,8.61651,0.1
9.7496,8.55367,0.0
9.4573,8.36771,0.0
8.4261,8.61696,0.0
9.4643,8.6435,0.0
8.3308,8.02748,0.0
8.4283,8.82495,0.1
8.4659,9.73443,0.1
10.0631,8.06121,0.0
8.6429,8.90164,0.1
8.354,8.87657,0.0
10.0733,7.88778,0.0
9.0402,8.61681,0.0
9.0374,9.38281,0.1
8.1608,10.36892,1.2
8.3539,9.70375,0.4
9.3489,8.50644,0.0
8.7024,8.74159,0.0
8.6003,8.74367,0.0
8.0613,9.69902,0.5
8.9695,8.90862,0.0
8.7543,7.99268,0.0
8.3667,8.55027,0.0
8.5733,9.04592,0.0
8.6903,8.90161,0.0
8.5635,10.13748,0.4
8.0956,8.74827,0.0
8.7029,10.32501,0.1
10.0203,7.9765,0.0
9.9358,8.42034,0.0
8.6954,8.25948,0.0
9.9978,8.15666,0.0
8.2603,11.34643,0.7
8.2665,9.07594,0.0
8.9433,8.73706,0.0
10.0081,8.21989,0.0
9.0876,8.82937,0.0
8.6211,8.42869,0.0
8.8371,8.52388,0.0
9.1876,8.45,0.0
10.0384,8.1758,0.0
10.0136,8.87474,0.0
10.0127,8.0897,0.0
8.6601,9.14777,0.1
8.64,10.15801,0.2
8.3681,9.06997,0.0
8.7727,8.44088,0.0
8.2476,8.40372,0.0
8.3777,8.06801,0.0
8.6794,10.14299,1.2
9.9648,8.37093,0.0
9.0739,9.63923,1.2
9.2908,8.44871,0.0
8.8922,8.43221,0.0
9.5232,7.19419,0.8
9.5408,8.72544,0.0
10.6973,10.35052,1.2
9.2403,8.21833,0.0
9.2589,8.30779,0.0
8.0017,8.48608,0.1
8.9801,7.17683,0.4
9.5254,8.29273,0.0
10.6962,10.14099,1.2
9.7779,8.56369,0.0
9.0305,8.72783,0.1
9.0404,8.81842,0.1
8.827,8.14699,0.0
9.0098,9.11674,0.0
9.0193,8.36572,0.0
9.0653,9.66076,1.2
8.7777,8.17995,0.0
9.8596,7.96313,0.0
9.1964,8.44696,0.0
8.4274,9.78322,1.2
9.3928,8.36373,0.1
10.0433,8.3229,0.0
9.0964,9.6956,1.2
8.1659,8.41786,0.0
8.1668,7.74337,0.0
9.5766,8.04113,0.0
10.1608,10.1516,1.2
8.1745,8.13261,0.0
10.0414,8.39359,0.0
8.2019,9.5713,1.2
8.4071,7.86146,0.0
9.5903,8.06423,0.0
9.975,8.15813,0.0
8.354,9.46127,1.2
9.925,8.46992,0.0
9.8829,7.98059,0.0
9.6425,8.2759,0.0
8.1407,9.55875,1.2
8.009,9.04311,0.2
10.8283,10.1556,1.2
9.2428,8.06492,0.0
10.1116,8.45039,0.0
8.0688,8.31494,0.0
8.0562,8.57364,0.0
8.2918,8.20391,0.1
8.5505,7.97536,0.0
8.4211,7.86851,0.0
8.268,7.94364,0.0
9.9786,8.07187,0.0
9.5622,9.67776,1.2
8.2968,7.75331,0.0
8.6718,9.68611,1.2
9.7662,8.19381,0.0
8.6633,8.3741,0.0
10.0266,7.94212,0.0
8.192,8.41466,0.0
8.5316,8.44907,0.1
9.3943,10.09679,1.1
8.5416,8.92682,0.0
8.2819,9.40439,1.2
9.8559,9.90047,1.2
9.5804,8.45743,0.0
9.9255,8.46774,0.0
9.0998,8.72375,0.0
8.1674,8.69564,0.0
8.8308,8.09355,0.0
8.0007,7.99906,0.0
9.5862,7.89161,0.0
8.7509,10.53638,0.3
8.569,8.30644,0.0
9.5817,8.44544,0.0
9.0864,8.43974,0.0
8.2345,8.36866,0.0
9.7837,8.231,0.0
8.3451,8.45405,0.0
8.3248,8.75782,0.1
9.2019,8.13789,0.0
10.0465,7.97009,0.0
8.6901,8.78803,0.1
8.5888,9.69847,0.1
10.0596,7.97625,0.0
9.2629,8.13043,0.0
8.5578,8.36578,0.1
8.3981,9.35447,0.1
8.7941,8.95255,0.1
8.9919,9.74204,0.0
8.7164,8.52975,0.0
8.5936,10.64052,0.5
9.581,8.2474,0.0
10.4762,8.66435,0.0
8.5456,8.60129,0.0
8.6725,8.01664,0.0
8.4466,8.50025,0.1
8.2097,8.74834,0.1
8.1373,9.72193,0.5
8.0415,8.42316,0.0
10.0464,8.65497,0.0
9.9956,8.28624,0.0
10.0562,7.98855,0.0
11.097,10.84918,0.7
10.0558,7.94586,0.0
9.9514,10.55337,1.2
10.0691,8.06261,0.0
9.9487,8.31222,0.0
9.6511,8.35498,0.0
8.0341,8.70474,0.1
10.0035,7.99467,0.0
11.8017,10.07787,0.1
10.0153,8.01872,0.0
8.9632,8.53491,0.0
9.9813,8.19278,0.0
11.0319,9.95979,0.1
10.0182,8.73355,0.0
8.6163,8.38929,0.1
8.2231,9.94562,0.4
8.0247,9.66709,0.3
11.3216,8.45452,0.0
8.6171,8.42298,0.0
10.0659,8.00559,0.0
10.0351,9.21406,0.1
10.0544,8.30718,0.0
10.0523,8.15765,0.0
9.8954,8.30852,0.0
10.012,8.07382,0.0
8.6728,8.4649,0.0
8.3571,9.00537,0.2
10.9624,10.82917,1.2
8.9434,10.62555,1.2
9.2879,8.57752,0.0
8.986,9.13518,0.1
9.8352,8.50134,0.0
8.2816,8.34061,0.0
9.9483,8.63011,0.0
8.6095,8.45722,0.1
8.073,9.54033,0.1
9.224,9.03592,0.0
10.6925,8.56546,0.0
10.9766,10.61411,1.2
10.0213,8.79518,0.0
8.3109,8.88862,0.0
9.3701,8.12448,0.0
8.4722,9.4502,1.2
9.081,9.81002,1.2
11.7103,10.44553,1.2
8.2334,9.52052,1.2
10.8933,10.0277,1.2
9.6215,8.22621,0.0
8.3023,8.48762,0.1
8.5503,8.17188,0.0
9.7084,8.3058,0.0
8.1425,8.51716,0.1
9.8404,8.27366,0.0
8.5677,7.77144,0.0
9.277,8.41575,0.0
9.4522,8.39058,0.0
8.018,7.92063,0.0
9.0103,10.06885,1.2
8.0377,8.23214,0.0
8.9782,8.24032,0.0
10.3631,10.13299,1.2
9.6604,7.96644,0.0
9.2987,7.93096,0.0
9.0485,9.91333,1.2
9.9322,10.02812,1.2
9.7739,8.43495,0.0
8.3578,9.51061,0.5
9.5852,10.14513,1.2
8.7718,10.13078,1.2
8.8102,10.00852,1.2
9.698,8.15822,0.0
9.626,7.96127,0.0
11.6168,10.43886,1.2
9.0239,9.87749,1.2
9.6066,8.2622,0.0
8.2646,9.87718,0.6
8.1716,8.57605,0.1
9.225,8.65723,0.0
9.4823,9.67215,1.2
10.3612,10.09156,1.2
8.9149,8.0771,0.0
8.546,8.51471,0.1
9.3536,8.17565,0.0
10.0556,8.50001,0.0
8.0756,9.8799,1.2
8.0584,7.49793,0.5
9.5717,9.86406,1.2
8.2591,8.37504,0.0
8.0203,8.06712,0.0
9.4556,7.97448,0.0
9.9741,8.08756,0.0
9.8335,8.92539,0.0
9.3159,8.40097,0.0
8.6857,8.49451,0.0
9.9469,7.97556,0.0
10.0001,7.941,0.0
9.5785,8.26473,0.0
9.9928,7.97109,0.0
8.234,8.10486,0.0
8.2383,8.69554,0.1
10.6083,10.0418,1.2
8.053,8.04647,0.0
9.9841,8.06186,0.0
8.4891,7.99485,0.0
8.4442,9.47902,1.2
9.8875,9.57154,1.2
9.174,8.94069,0.0
11.4498,10.73473,1.2
9.5503,8.06942,0.0
9.2929,10.14194,1.2
9.7992,8.42998,0.0
10.6005,10.04937,1.2
9.2094,10.12118,1.1
8.3549,9.88166,0.8
11.5724,10.61651,1.2
8.1244,9.54726,1.1
9.4039,8.1404,0.0
9.5393,8.30574,0.0
8.3467,10.0116,1.2
10.735,10.14701,1.2
9.7234,8.28124,0.0
9.9728,10.32908,1.2
9.1291,8.01687,0.0
9.331,8.05395,0.0
9.0471,9.93309,1.2
9.4012,8.1605,0.0
8.1066,9.73408,1.2
9.6985,8.27424,0.0
10.036,9.91933,1.2
8.344,10.59255,1.2
9.1329,9.74045,1.2
10.1993,10.26092,1.1
9.1775,10.04795,1.2
8.834,8.36254,0.0
9.6514,9.83891,1.2
9.9273,8.25407,0.0
9.0321,10.51684,1.2
9.9738,10.21716,1.2
9.8015,10.21606,1.2
9.4345,8.12243,0.0
9.3819,8.88323,0.0
9.8545,10.05805,1.2
8.7688,8.33088,0.0
8.4785,7.96679,0.0
9.33,8.09031,0.0
8.0589,8.14455,0.0
10.0515,7.9408,0.0
9.308,8.09263,0.0
9.8026,8.03188,0.0
8.3692,8.10736,0.0
11.7774,10.85982,1.2
8.2523,9.6618,1.2
8.3707,9.60175,0.3
8.0104,9.17138,0.1
8.7927,9.40035,0.1
10.0181,8.13239,0.0
8.2461,8.97554,0.1
8.0894,8.60479,0.1
9.6014,8.94351,0.1
8.5109,8.41268,0.1
8.2838,9.02974,0.3
8.5801,10.73693,0.7
8.936,8.54711,0.0
10.0524,7.82293,0.0
8.6786,9.38731,0.1
8.5073,9.21136,0.1
10.0505,8.66973,0.0
8.3929,8.62864,0.0
8.4477,9.68076,0.2
9.2667,8.09573,0.0
9.9976,8.29069,0.0
8.5596,10.35731,0.1
10.041,8.08985,0.0
8.1747,8.92494,0.1
8.7378,8.63224,0.0
8.0121,10.35632,0.5
8.7021,8.75235,0.1
8.0719,8.84017,0.1
8.604,9.43798,0.1
9.2734,8.6926,0.0
8.2757,8.69751,0.1
9.2586,8.90925,0.1
8.5533,8.58724,0.0
9.842,9.44152,0.2
9.9791,7.90993,0.0
8.462,11.77274,1.2
10.809,9.78733,0.1
11.6773,9.29543,0.0
8.6609,9.12882,0.1
9.9514,7.8637,0.5
8.2537,8.94601,0.0
8.1988,8.72857,0.1
8.0253,9.96524,0.4
8.2116,9.2225,0.1
9.1341,8.62534,0.0
9.3466,9.51145,0.1
8.1767,9.36272,0.2
8.9049,8.51701,0.1
10.0681,8.40358,0.0
9.2194,8.51434,0.0
10.1058,8.38168,0.0
8.4534,8.32695,0.0
8.8824,8.57469,0.0
10.0106,8.03953,0.0
8.3602,8.95621,0.4
9.0946,8.19666,0.0
9.966,8.75369,0.0
9.474,8.78885,0.0
8.982,9.74789,0.0
8.2202,9.72065,0.1
8.4735,10.16517,0.6
9.485,10.14734,0.1
8.7929,8.62332,0.0
9.99,8.29365,0.0
8.685,8.35487,0.0
8.0115,9.32887,0.1
9.027,8.9759,0.1
8.066,9.58679,0.5
10.2091,8.35094,0.0
8.2874,8.65358,0.1
8.2473,9.60995,0.5
8.5534,9.1978,0.2
8.0896,8.7997,0.0
9.4051,9.07842,0.0
9.9039,8.51901,0.0
9.9919,9.71693,0.3
9.4272,8.44695,0.0
9.0514,8.1796,0.0
11.2295,10.59203,1.2
8.2106,8.67459,0.0
9.4976,8.34276,0.0
9.9941,7.99816,0.0
9.9875,8.01512,0.0
8.1408,7.32771,0.0
8.2094,9.364,1.2
9.2791,8.22892,0.0
9.9705,7.98425,0.0
8.5744,8.28723,0.0
8.1673,8.43144,0.1
9.9481,8.32053,0.0
9.9871,8.15586,0.0
10.0082,8.08163,0.0
9.9013,8.08195,0.0
9.919,9.0492,0.0
8.2859,8.61187,0.0
9.7754,8.55578,0.0
9.2336,8.82538,0.1
9.6928,8.49633,0.0
9.5773,8.77641,0.0
9.081,8.37977,0.0
9.8925,8.31047,0.0
10.0335,8.1462,0.0
9.8654,8.4548,0.0
8.003,8.69774,0.1
9.6626,9.99952,1.2
8.1474,8.9163,0.1
8.2765,8.2607,0.0
9.1727,8.41481,0.0
8.6421,8.087,0.0
9.805,8.2927,0.0
9.6062,8.52045,0.0
9.5897,8.32398,0.0
8.4785,8.77731,0.3
9.9204,8.27461,0.0
11.1336,10.43808,1.2
9.6737,8.17652,0.0
8.3316,9.2781,0.1
10.0119,8.16689,0.0
9.2448,8.1374,0.0
8.7891,8.34163,0.0
8.4579,8.22725,0.0
9.0404,8.89718,0.0
9.4772,8.09347,0.0
9.178,8.26477,0.0
10.3988,7.92911,0.2
11.858,10.49936,1.2
8.8199,7.96615,0.0
8.181,8.25221,0.0
8.0837,8.21838,0.0
9.4723,8.39296,0.0
9.5197,8.57198,0.0
9.4372,8.08059,0.0
8.7483,8.36302,0.0
8.492,8.41914,0.2
9.4857,8.47848,0.0
8.983,8.50263,0.0
9.1753,8.49634,0.0
9.4361,8.35627,0.0
9.0421,8.16521,0.0
9.3633,8.20651,0.0
9.8081,8.37599,0.0
10.0895,8.89448,0.0
9.0179,8.5637,0.0
8.189,8.78441,0.0
9.3418,8.54662,0.0
8.0534,9.32034,0.5
9.7355,8.64718,0.0
8.2657,9.93628,0.1
9.4864,8.87579,0.0
8.422,9.13148,0.1
9.8189,8.71376,0.1
8.6664,8.44943,0.0
10.0759,8.59292,0.4
9.6149,8.57581,0.0
8.6182,8.62287,0.0
10.0597,8.9701,0.0
8.5675,12.39074,1.2
8.0305,10.89276,0.6
9.1887,8.48388,0.0
8.5075,9.72114,0.5
8.4654,8.55345,0.0
9.6723,8.52671,0.0
8.4233,7.94394,0.0
9.3561,8.40713,0.0
8.5656,9.24,0.1
8.4083,9.35308,0.0
9.3349,8.76205,0.0
8.9053,8.24961,0.0
8.2907,8.73515,0.1
8.7466,10.34122,0.2
8.4736,9.47961,0.5
8.5625,8.98164,0.2
8.2515,10.27598,0.6
8.3135,9.42118,0.1
8.2521,10.13702,0.4
9.4698,9.08271,0.0
9.0147,10.11336,0.1
9.7745,8.85998,0.0
8.1057,10.02624,0.4
10.1388,8.58047,0.0
9.5626,8.68246,0.1
8.7755,8.57704,0.0
11.28,9.64259,0.0
8.162,9.42021,0.0
8.0058,9.6043,0.3
8.7575,8.55667,0.0
10.0355,8.05048,0.0
9.5297,8.71334,0.0
8.97,10.47104,1.2
10.0546,8.27566,0.0
9.0279,8.7466,0.0
10.0243,8.16377,0.0
11.937,10.43821,0.8
8.4388,8.64735,0.0
9.0634,8.42106,0.0
11.0223,9.86746,0.0
9.8276,8.70466,0.0
8.641,8.52179,0.0
8.8221,8.61403,0.0
11.4255,9.00837,0.0
8.6389,8.63059,0.0
8.7324,8.78299,0.0
8.6638,8.72953,0.0
10.0546,8.40723,0.0
8.6745,8.26991,0.0
8.6862,9.01338,0.0
8.6637,8.48042,0.0
8.695,10.08996,0.5
9.5535,8.34057,0.0
9.3748,8.04911,0.0
8.4565,8.09412,0.0
9.1455,8.59302,0.0
8.2511,8.70548,0.1
10.0441,8.35802,0.0
10.0734,7.65035,0.5
9.1827,8.73604,0.0
9.5625,9.17117,0.0
9.9442,8.10138,0.0
9.9687,7.99227,0.0
8.097,9.46651,0.1
9.0526,8.11478,0.0
10.0311,7.98946,0.0
8.8101,8.1909,0.0
8.1059,9.11335,0.1
9.7693,8.2806,0.0
10.0019,8.3306,0.0
10.0285,8.32335,0.0
9.4514,7.95801,0.0
10.0131,8.40291,0.0
8.4478,8.3771,0.0
8.4469,8.53322,0.0
9.7824,8.17982,0.0
9.1257,8.22453,0.0
9.701,8.74392,0.0
9.273,8.29316,0.0
8.1534,8.11999,0.0
9.4972,9.02442,0.1
10.0497,7.97382,0.0
9.1578,8.21623,0.0
10.0339,7.88347,0.0
8.2745,8.3967,0.0
8.1072,7.9332,0.0
8.3001,8.40721,0.0
8.687,8.99483,0.0
8.144,9.2222,0.1
8.1363,8.48481,0.0
