ID,z_phot,z_best,MUV,z_spec,log_Mstar,log_Mhalo,t_cosmic_Gyr,t_stellar_Gyr,age_excess_Gyr,age_ratio,source
106466,11.86,11.86,-18.42639635454573,,7.523138268409222,9.909138268409222,0.3727179400719717,0.0904361451064426,-0.2822817949655291,0.242639635454573,JADES-GOODS-S
107324,9.43,9.43,-19.18037229542646,,7.978476840327568,10.121476840327567,0.5106646212945445,0.16241036138196135,-0.34825425991258313,0.31803722954264585,JADES-GOODS-S
107441,14.11,14.11,-14.213994288267477,,5.432247286927052,8.043247286927052,0.2924275058255017,0.029242750582550173,-0.26318475524295154,0.1,JADES-GOODS-S
107967,10.56,10.56,-19.555028464593082,,8.111238520681713,10.367238520681713,0.4375049961615733,0.155534271475608,-0.2819707246859653,0.3555028464593082,JADES-GOODS-S
108446,10.73,10.73,-17.795597242005734,,7.2687086899527245,9.541708689952724,0.42800630418090346,0.07685269393482971,-0.3511536102460737,0.1795597242005733,JADES-GOODS-S
109093,8.36,8.36,-17.22370227666206,,7.091858581414479,9.127858581414479,0.6008488101028153,0.07352600568525047,-0.5273228044175648,0.12237022766620598,JADES-GOODS-S
109264,8.8,8.8,-18.880606038010768,,7.861287868055115,9.941287868055115,0.5607827797244148,0.16153942612866118,-0.39924335359575364,0.2880606038010768,JADES-GOODS-S
109791,11.6,11.6,-16.963798682350657,,6.838804374116562,9.198804374116563,0.3843460298486437,0.03843460298486437,-0.3459114268637793,0.1,JADES-GOODS-S
110306,9.29,9.29,-18.19502206684587,,7.516035481751787,9.645035481751787,0.5211415049334915,0.11439171032782794,-0.40674979460566363,0.21950220668458692,JADES-GOODS-S
110748,8.5,8.5,-18.57727365126156,,7.729204984349241,9.779204984349242,0.5875971598572068,0.1514398677656106,-0.43615729209159626,0.257727365126156,JADES-GOODS-S
111428,8.52,8.52,-17.95332424745464,,7.432029017540954,9.484029017540953,0.5857437324357447,0.1144147435361322,-0.47132898889961256,0.1953324247454638,JADES-GOODS-S
111742,8.47,8.47,-18.607695695467456,,7.744855455347041,9.791855455347042,0.5903956428120336,0.15395721763836814,-0.4364384251736655,0.26076956954674557,JADES-GOODS-S
111790,8.91,8.91,-18.1644583678587,,7.5167177247328825,9.607717724732883,0.5514565937236039,0.11936048387959099,-0.4320961098440129,0.21644583678586998,JADES-GOODS-S
113033,9.08,9.08,-17.19162752207589,,7.047823072986048,9.155823072986047,0.537541575541336,0.06405493356750923,-0.4734866419738267,0.11916275220758905,JADES-GOODS-S
113702,8.44,8.44,-18.883880867698142,,7.877243412156618,9.921243412156619,0.5932163532438834,0.17107652915256982,-0.4221398240913136,0.2883880867698142,JADES-GOODS-S
113716,8.56,8.56,-17.574526512899386,,7.250500093627208,9.306500093627207,0.5820659031576711,0.09164781967764796,-0.4904180834800232,0.15745265128993857,JADES-GOODS-S
113958,8.23,8.23,-17.457862392961452,,7.208284636656691,9.23128463665669,0.6136049547187531,0.08945515876192849,-0.5241497959568246,0.1457862392961452,JADES-GOODS-S
114006,9.18,9.18,-16.831195296323195,,6.872617765753518,8.990617765753518,0.5296266051317874,0.052962660513178744,-0.4766639446186086,0.1,JADES-GOODS-S
114127,9.54,9.54,-18.06095381355029,,7.442353061436389,9.596353061436389,0.5026760002375557,0.10359920196697975,-0.3990767982705759,0.20609538135502914,JADES-GOODS-S
114324,8.55,8.55,-19.23224235814616,,8.038315120119426,10.093315120119426,0.5829817543881288,0.18843383205596703,-0.3945479223321618,0.3232242358146159,JADES-GOODS-S
114654,9.45,9.45,-19.426170248777616,,8.094430868169368,10.239430868169368,0.5091965089490771,0.1744593929742753,-0.3347371159748018,0.3426170248777616,JADES-GOODS-S
114716,8.37,8.37,-18.033611729752252,,7.47616557163232,9.513165571632321,0.5998858489315374,0.1219934898899562,-0.4778923590415812,0.2033611729752252,JADES-GOODS-S
115444,9.9,9.9,-17.23078742980756,,7.033624029158591,9.223624029158591,0.47793084674515324,0.05882312784912177,-0.4191077188960315,0.12307874298075594,JADES-GOODS-S
115767,10.68,10.68,-18.33745280899297,,7.528090084271662,9.796090084271661,0.43076418521217924,0.10068909547377768,-0.33007508973840155,0.23374528089929708,JADES-GOODS-S
115957,9.37,9.37,-17.079228702588825,,6.982833633729692,9.119833633729693,0.5151114509300722,0.05559230628759088,-0.4595191446424813,0.10792287025888248,JADES-GOODS-S
116545,11.83,11.83,-18.017755341056418,,7.330233787001799,9.713233787001798,0.37402961611042157,0.07547002556200848,-0.2985595905484131,0.2017755341056418,JADES-GOODS-S
116720,9.91,9.91,-17.667950137251584,,7.2408763151945035,9.431876315194504,0.47727252014529603,0.07960667654827558,-0.39766584359702045,0.16679501372515837,JADES-GOODS-S
117270,11.57,11.57,-17.074400787874076,,6.892540374240186,9.249540374240187,0.38572650685337906,0.04144248628671855,-0.3442840205666605,0.10744007878740756,JADES-GOODS-S
118518,9.27,9.27,-17.03369729993107,,6.965206217467259,9.092206217467258,0.5226673723013818,0.054027985151000574,-0.4686393871503812,0.103369729993107,JADES-GOODS-S
118557,10.21,10.21,-17.534353862995445,,7.165418084922837,9.386418084922838,0.4582020323865371,0.07030440584246472,-0.3878976265440724,0.1534353862995445,JADES-GOODS-S
118663,8.74,8.74,-18.67039332184624,,7.763836827876965,9.837836827876965,0.5659808922539318,0.1511391594967476,-0.41484173275718417,0.26703933218462406,JADES-GOODS-S
118911,9.91,9.91,-17.549866157672394,,7.184786424894388,9.375786424894388,0.47727252014529603,0.07397085269602101,-0.40330166744927504,0.15498661576723938,JADES-GOODS-S
121003,8.7,8.7,-16.627291837134088,,6.794963622638692,8.864963622638692,0.5694909698924238,0.05694909698924238,-0.5125418729031814,0.1,JADES-GOODS-S
121270,8.57,8.57,-16.917120336797048,,6.937832159978599,8.994832159978598,0.5811524413697128,0.05811524413697128,-0.5230371972327414,0.1,JADES-GOODS-S
121272,9.88,9.88,-17.322243938387246,,7.077865870733943,9.265865870733943,0.47925203768933616,0.06336881017944604,-0.41588322750989015,0.13222439383872453,JADES-GOODS-S
122775,13.09,13.09,,,,,0.32486178373504365,,,,JADES-GOODS-S
123108,8.5,8.5,-18.388287160683358,,7.639436401324595,9.689436401324595,0.5875971598572068,0.14033507525409739,-0.44726208460310946,0.2388287160683358,JADES-GOODS-S
123344,9.17,9.17,-17.161738859555623,,7.03002595828892,9.147025958288921,0.5304093589364558,0.061619716374846714,-0.4687896425616091,0.11617388595556227,JADES-GOODS-S
123650,10.22,10.22,-17.880328294746583,,7.3293559400046275,9.551355940004628,0.4575882424578208,0.08604161196368,-0.37154663049414083,0.18803282947465827,JADES-GOODS-S
124187,8.33,8.33,-18.11675943210876,,7.517260730251662,9.550260730251662,0.603753167361566,0.12780002116781344,-0.4759531461937526,0.21167594321087613,JADES-GOODS-S
124356,9.59,9.59,-17.16146658626945,,7.01309662847799,9.17209662847799,0.4991132325792701,0.057970334240575544,-0.4411428983386946,0.11614665862694512,JADES-GOODS-S
124625,9.29,9.29,-17.613958203223117,,7.24003014653098,9.36903014653098,0.5211415049334915,0.08411006069274489,-0.43703144424074664,0.16139582032231164,JADES-GOODS-S
124823,11.34,11.34,-17.848423007298365,,7.269400928466724,9.603400928466725,0.3965898185658292,0.0733065745097363,-0.3232832440560929,0.18484230072983648,JADES-GOODS-S
126032,8.81,8.81,-18.393141682639918,,7.6293422992539615,9.710342299253961,0.5599241427863793,0.1339977805218509,-0.42592636226452835,0.23931416826399174,JADES-GOODS-S
126225,10.84,10.84,-17.40435813559885,,7.078470114409455,9.362470114409454,0.4220412385813339,0.059269704695991195,-0.3627715338853427,0.1404358135598851,JADES-GOODS-S
126594,10.85,10.85,-18.542691299308576,,7.618778367171574,9.903778367171574,0.42150581655887087,0.10717591723721977,-0.3143298993216511,0.2542691299308576,JADES-GOODS-S
126616,8.73,8.73,-18.285110938230574,,7.581227695659523,9.654227695659523,0.5668550333993216,0.1295326637211847,-0.437322369678137,0.22851109382305734,JADES-GOODS-S
127451,10.81,10.81,-17.621584711007536,,7.18285273772858,9.46385273772858,0.42365430718597274,0.06869913472852633,-0.3549551724574464,0.16215847110075357,JADES-GOODS-S
127746,10.88,10.88,-18.713299862949317,,7.698617434900926,9.986617434900927,0.4199063063352314,0.1139331723430937,-0.3059731339921377,0.27132998629493166,JADES-GOODS-S
127763,15.88,15.88,-16.4320051259906,,6.415002434845535,9.203002434845535,0.24750890202541903,0.024750890202541904,-0.22275801182287713,0.1,JADES-GOODS-S
127971,13.48,13.48,-16.159220212438395,,6.381429600908238,8.929429600908238,0.311784959225636,0.0311784959225636,-0.2806064633030724,0.1,JADES-GOODS-S
128695,8.1,8.1,-17.29203781352918,,7.134717961426361,9.14471796142636,0.6268177339227093,0.0809872214418813,-0.545830512480828,0.12920378135291805,JADES-GOODS-S
128771,13.16,13.16,,,,,0.3224482440304578,,,,JADES-GOODS-S
129190,10.86,10.86,-17.10375125304523,,6.934881845196482,9.220881845196482,0.42097152272333926,0.04646478457022434,-0.3745067381531149,0.11037512530452281,JADES-GOODS-S
129399,8.48,8.48,-17.83709030224877,,7.378417893568166,9.426417893568166,0.589460357569523,0.10828919064510639,-0.4811711669244166,0.18370903022487717,JADES-GOODS-S
131067,9.31,9.31,-18.598604075771142,,7.706936935991292,9.837936935991292,0.5196230288746321,0.13502945206981648,-0.3845935768048156,0.2598604075771142,JADES-GOODS-S
131253,8.33,8.33,-17.073811049893674,,7.021860248699495,9.054860248699494,0.603753167361566,0.06483168225211541,-0.5389214851094506,0.10738110498936737,JADES-GOODS-S
131635,8.55,8.55,-18.053377971431694,,7.4783545364300545,9.533354536430055,0.5829817543881288,0.11970818922071857,-0.46327356516741025,0.20533779714316935,JADES-GOODS-S
131904,8.51,8.51,-17.919949857166305,,7.416576182153996,9.467576182153996,0.5866692293443322,0.11263755030835167,-0.47403167903598054,0.19199498571663048,JADES-GOODS-S
132619,9.02,9.02,-18.61898282393248,,7.728216841367928,9.830216841367928,0.5423854473371681,0.1420498170526978,-0.4003356302844703,0.261898282393248,JADES-GOODS-S
132769,9.14,9.14,-17.5534247881588,,7.21727677437543,9.331276774375429,0.5327691976613603,0.08276168780146324,-0.45000750985989707,0.15534247881587998,JADES-GOODS-S
133675,13.08,13.08,-16.328513951577634,,6.4778441269993765,8.985844126999377,0.3252090258685725,0.03252090258685725,-0.29268812328171523,0.1,JADES-GOODS-S
134033,8.91,8.91,-19.14969063494595,,7.984703051599327,10.075703051599326,0.5514565937236039,0.17369176688304294,-0.37776482684056095,0.31496906349459514,JADES-GOODS-S
136798,8.31,8.31,-18.196500709781546,,7.555937837146235,9.586937837146236,0.6057023971028779,0.1330425745152855,-0.47265982258759237,0.2196500709781546,JADES-GOODS-S
137744,9.06,9.06,-18.815219892739385,,7.819829449051207,9.925829449051207,0.5391481821209018,0.151782068744104,-0.38736611337679777,0.28152198927393857,JADES-GOODS-S
138200,8.21,8.21,-17.016468401077788,,6.999422490511949,9.02042249051195,0.615607404695766,0.06257454743427517,-0.5530328572614909,0.10164684010777873,JADES-GOODS-S
140057,20.14,20.14,-20.461626556716887,,8.158672614440523,11.372672614440523,0.17633652912027084,0.0786747741242281,-0.09766175499604274,0.44616265567168867,JADES-GOODS-S
141084,9.06,9.06,-17.659696177160946,,7.270955684151449,9.376955684151449,0.5391481821209018,0.08948221767893338,-0.4496659644419684,0.16596961771609453,JADES-GOODS-S
141749,10.6,10.6,-17.496449200850638,,7.131813370404053,9.391813370404053,0.4352386882765091,0.06513125872506617,-0.37010742955144293,0.14964492008506375,JADES-GOODS-S
142087,8.74,8.74,-18.284208439864923,,7.580399008935839,9.654399008935838,0.5659808922539318,0.12928183308887103,-0.43669905916506074,0.22842084398649226,JADES-GOODS-S
142364,9.0,9.0,-18.346845944594648,,7.599751823682459,9.699751823682458,0.5440162180845616,0.12767222552054708,-0.4163439925640145,0.23468459445946477,JADES-GOODS-S
142406,11.58,11.58,-17.168730152409005,,6.936946822394278,9.294946822394278,0.3852654333370632,0.045027132862194695,-0.3402383004748685,0.11687301524090042,JADES-GOODS-S
143812,8.39,8.39,-17.978065877167282,,7.448981291654459,9.487981291654458,0.5979676059469302,0.11828193169750338,-0.4796856742494268,0.19780658771672815,JADES-GOODS-S
143884,8.38,8.38,-17.263026705286755,,7.1097376850112095,9.14773768501121,0.5989254507224028,0.07564588387383012,-0.5232795668485727,0.1263026705286755,JADES-GOODS-S
144913,9.1,9.1,-18.095943806714253,,7.476573308189271,9.586573308189271,0.5359429124033497,0.11233062280042,-0.4236122896029297,0.20959438067142527,JADES-GOODS-S
145133,8.59,8.59,-17.993325663829093,,7.448229690318819,9.50722969031882,0.5793326513277938,0.1154798641785843,-0.46385278714920947,0.1993325663829093,JADES-GOODS-S
145605,8.22,8.22,-19.40816715848418,,8.135079400279984,10.157079400279985,0.6146048239433161,0.20946759764095604,-0.40513722630236004,0.3408167158484179,JADES-GOODS-S
147137,8.64,8.64,-17.96708079769031,,7.433763378902898,9.4977633789029,0.5748243868267768,0.113072601337106,-0.46175178548967083,0.1967080797690311,JADES-GOODS-S
149086,8.65,8.65,-17.688893277867308,,7.3012243069869704,9.36622430698697,0.5739297304621278,0.09693060637456834,-0.47699912408755946,0.16888932778673077,JADES-GOODS-S
149869,10.81,10.81,-18.32974494761033,,7.5192288501149065,9.800228850114907,0.42365430718597274,0.09870064816998744,-0.3249536590159853,0.23297449476103294,JADES-GOODS-S
149962,11.93,11.93,-17.816968710736823,,7.230860137599991,9.62386013759999,0.36968691953098454,0.06717095655564807,-0.30251596297533645,0.18169687107368235,JADES-GOODS-S
151180,10.19,10.19,-17.496043868823143,,7.148020837690993,9.367020837690992,0.4594337261617968,0.06873330091549269,-0.3907004252463041,0.1496043868823143,JADES-GOODS-S
152456,8.39,8.39,-17.598867033394214,,7.268861840862252,9.307861840862252,0.5979676059469302,0.09560706921862083,-0.5023605367283094,0.15988670333942134,JADES-GOODS-S
153547,11.23,11.23,-17.226395415168295,,6.97833782220494,9.30133782220494,0.40196640185546373,0.049296975228723686,-0.35266942662674006,0.12263954151682943,JADES-GOODS-S
153971,8.46,8.46,-18.596823150456025,,7.740090996466613,9.786090996466612,0.591333397745461,0.15355882569032336,-0.43777457205513765,0.25968231504560246,JADES-GOODS-S
154993,14.86,14.86,,,,,0.2718618424452507,,,,JADES-GOODS-S
155693,8.89,8.89,-16.66215632497226,,6.8039242543618235,8.892924254361823,0.5531330035963882,0.05531330035963882,-0.49781970323674934,0.1,JADES-GOODS-S
155902,8.63,8.63,-18.454882551394725,,7.665869211912495,9.728869211912496,0.5757213640927094,0.14133283311763617,-0.4343885309750732,0.24548825513947248,JADES-GOODS-S
155928,8.85,8.85,-17.868491903631632,,7.378533654225025,9.463533654225024,0.5565113519359415,0.10398369553714006,-0.45252765639880144,0.18684919036316322,JADES-GOODS-S
156307,8.61,8.61,-17.60770942659345,,7.264261977631888,9.325261977631888,0.5775223150811617,0.09284880700240553,-0.4846735080787562,0.16077094265934483,JADES-GOODS-S
156705,8.44,8.44,-17.26594393146797,,7.108723367447286,9.152723367447287,0.5932163532438834,0.07509786424366535,-0.5181184890002181,0.12659439314679694,JADES-GOODS-S
159233,9.24,9.24,-17.59794959044686,,7.234426055462259,9.358426055462258,0.5249701424641379,0.08388758241473983,-0.44108256004939805,0.15979495904468588,JADES-GOODS-S
165562,8.93,8.93,-18.627685382228115,,7.735950556558355,9.828950556558354,0.5497886136005781,0.14446715032737006,-0.405321463273208,0.26276853822281154,JADES-GOODS-S
165595,8.88,8.88,-19.792025508424715,,8.29101211650174,10.379012116501741,0.5539743883240513,0.2100685011538781,-0.34390588717017323,0.37920255084247145,JADES-GOODS-S
167961,8.9,8.9,-17.694333670687687,,7.293808493576652,9.383808493576652,0.5522937412226996,0.09357698818636918,-0.4587167530363304,0.16943336706876866,JADES-GOODS-S
168445,8.79,8.79,-18.789223675845204,,7.818281246026472,9.897281246026472,0.5616436078841149,0.15665496484974933,-0.4049886430343656,0.2789223675845204,JADES-GOODS-S
172510,10.95,10.95,-17.714652056659233,,7.221459726913135,9.516459726913135,0.41621310250530075,0.0713660652219234,-0.34484703728337734,0.1714652056659233,JADES-GOODS-S
174601,8.52,8.52,-18.607610913826733,,7.742815184067699,9.7948151840677,0.5857437324357447,0.15273917494050532,-0.4330045574952394,0.2607610913826732,JADES-GOODS-S
174693,8.66,8.66,-19.461210088803828,,8.142674792181818,10.208674792181817,0.5730373866095411,0.1983402783794723,-0.37469710823006874,0.3461210088803828,JADES-GOODS-S
175051,12.5,12.5,-15.699408285979374,,6.202218935840203,8.652218935840203,0.3464574765078378,0.034645747650783786,-0.31181172885705405,0.1,JADES-GOODS-S
175081,8.48,8.48,-19.9207743131615,,8.368167798751712,10.416167798751712,0.589460357569523,0.23111410285855774,-0.35834625471096526,0.3920774313161498,JADES-GOODS-S
175729,8.34,8.34,-19.850035099268908,,8.340166672152733,10.374166672152732,0.6027824596745396,0.23207336269706225,-0.37070909697747734,0.3850035099268908,JADES-GOODS-S
175837,8.61,8.61,-19.21244573797792,,8.026511725539512,10.087511725539512,0.5775223150811617,0.1855259099669619,-0.3919964051141998,0.3212445737977919,JADES-GOODS-S
176151,9.97,9.97,-19.223107557367776,,7.977176089749694,10.174176089749693,0.47335402138937177,0.1525670923650512,-0.3207869290243206,0.3223107557367776,JADES-GOODS-S
176748,9.18,9.18,-18.398497798533676,,7.617086454303497,9.735086454303497,0.5296266051317874,0.12703082464534562,-0.40259578048644173,0.23984977985336753,JADES-GOODS-S
177322,8.28,8.28,-19.34047159728116,,8.10052400870855,10.12852400870855,0.6086459247365098,0.20331644243832364,-0.40532948229818616,0.33404715972811583,JADES-GOODS-S
177323,8.03,8.03,-19.301747326719283,,8.092129980191661,10.095129980191661,0.6341295116431204,0.20937354198614772,-0.42475596965697265,0.3301747326719283,JADES-GOODS-S
178175,8.71,8.71,-19.049030411015227,,7.944889445232233,10.015889445232233,0.5686100641158038,0.17337093774984041,-0.3952391263659634,0.3049030411015227,JADES-GOODS-S
178721,10.78,10.78,-19.058491033565794,,7.866583240943753,10.144583240943753,0.4252776503048709,0.13007078802333766,-0.29520686228153326,0.30584910335657933,JADES-GOODS-S
178722,9.85,9.85,-18.021134547411716,,7.411038910020565,9.596038910020566,0.4812452415945561,0.0972661383564255,-0.3839791032381306,0.2021134547411716,JADES-GOODS-S
179483,8.02,8.02,-19.55206107452578,,8.211429010399748,10.213429010399746,0.6351856258446907,0.22562181366612227,-0.40956381217856846,0.3552061074525781,JADES-GOODS-S
179485,8.46,8.46,-20.473354812943057,,8.631443536147952,10.677443536147951,0.591333397745461,0.2645244100858629,-0.3268089876595981,0.4473354812943057,JADES-GOODS-S
179681,10.44,10.44,-17.842411734222345,,7.302545573755614,9.546545573755614,0.44442299213427006,0.0818810135666384,-0.36254197856763165,0.1842411734222345,JADES-GOODS-S
180642,8.02,8.02,-19.084207281288023,,7.989198458611812,9.991198458611812,0.6351856258446907,0.1959044132199685,-0.43928121262472225,0.3084207281288023,JADES-GOODS-S
182375,10.52,10.52,-18.358207335533038,,7.544348484378194,9.796348484378193,0.43979098880359685,0.10371183358979702,-0.33607915521379983,0.2358207335533038,JADES-GOODS-S
182979,8.02,8.02,-19.267396170754143,,8.07621318110822,10.078213181108218,0.6351856258446907,0.20754030816030164,-0.42764531768438907,0.3267396170754143,JADES-GOODS-S
183348,14.67,14.67,-18.816401397722633,,7.595990663918251,10.26299066391825,0.2768394476981288,0.07796910074417715,-0.19887034695395164,0.2816401397722632,JADES-GOODS-S
188180,9.94,9.94,-18.16978137153396,,7.478046151478632,9.672046151478632,0.47530655787243187,0.10313113150395314,-0.3721754263684787,0.21697813715339614,JADES-GOODS-S
190413,17.82,17.82,-18.22387879073165,,7.188542425597534,10.170542425597535,0.21009961495283083,0.046723607763448666,-0.16337600718938217,0.22238787907316496,JADES-GOODS-S
190996,8.14,8.14,-19.143567538108766,,8.012594580601665,10.026594580601664,0.6227022637252819,0.195750662215364,-0.42695160150991796,0.3143567538108766,JADES-GOODS-S
191095,8.02,8.02,-19.102004750818022,,7.9976522566385615,9.999652256638562,0.6351856258446907,0.1970348829021549,-0.43815074294253586,0.31020047508180215,JADES-GOODS-S
191483,9.08,9.08,-18.849959779710176,,7.835530895362333,9.943530895362333,0.537541575541336,0.15319718702148466,-0.3843443885198513,0.28499597797101756,JADES-GOODS-S
192042,8.69,8.69,-19.778853676064568,,8.292355496130671,10.36135549613067,0.5703741468141834,0.21553604414209682,-0.3548381026720866,0.37788536760645675,JADES-GOODS-S
194246,9.02,9.02,-18.4581713495755,,7.651831391048363,9.753831391048363,0.5423854473371681,0.13332763670709183,-0.4090578106300763,0.2458171349575501,JADES-GOODS-S
194809,8.05,8.05,-18.498590422083705,,7.70983045048976,9.71483045048976,0.6320260199437908,0.15791741599392403,-0.47410860394986676,0.2498590422083705,JADES-GOODS-S
194969,9.03,9.03,-18.45688941907519,,7.650822474060714,9.753822474060714,0.5415731070674459,0.1330585236409682,-0.4085145834264777,0.24568894190751886,JADES-GOODS-S
195057,17.0,17.0,-16.137767415575738,,6.230439522398476,9.130439522398476,0.22468333596235202,0.022468333596235204,-0.2022150023661168,0.1,JADES-GOODS-S
195913,8.22,8.22,-19.438074855725326,,8.149285556469529,10.17128555646953,0.6146048239433161,0.21130573914070053,-0.40329908480261556,0.34380748557253255,JADES-GOODS-S
195914,8.26,8.26,-20.19116650486332,,8.505404089810078,10.531404089810078,0.6106215140291841,0.2559216436748045,-0.35469987035437955,0.4191166504863322,JADES-GOODS-S
197150,8.85,8.85,-17.783570389675088,,7.338195935095667,9.423195935095666,0.5565113519359415,0.0992577168830997,-0.4572536350528418,0.17835703896750876,JADES-GOODS-S
197416,8.72,8.72,-19.314477879408752,,8.070576992719158,10.142576992719157,0.5677314213252568,0.1881733237427854,-0.3795580975824714,0.3314477879408752,JADES-GOODS-S
199523,8.41,8.41,-17.287255621676746,,7.120046420296454,9.161046420296454,0.5960595388099935,0.07672809921872124,-0.5193314395912723,0.12872556216767456,JADES-GOODS-S
203579,8.31,8.31,-17.75575010234597,,7.346581298614337,9.377581298614338,0.6057023971028779,0.10634620457045775,-0.49935619253242014,0.17557501023459704,JADES-GOODS-S
203945,8.16,8.16,-16.401817618499493,,6.70946336878726,8.72546336878726,0.6206613433968378,0.062066134339683776,-0.558595209057154,0.1,JADES-GOODS-S
207868,9.45,9.45,-19.610494691407013,,8.181984978418331,10.32698497841833,0.5091965089490771,0.1838451292443626,-0.3253513797047145,0.36104946914070124,JADES-GOODS-S
208258,8.38,8.38,-19.86499171630362,,8.34567106524422,10.38367106524422,0.5989254507224028,0.2314841905725499,-0.3674412601498529,0.38649917163036207,JADES-GOODS-S
211388,8.52,8.52,-19.761361144729193,,8.290846543746367,10.342846543746367,0.5857437324357447,0.22031937159524628,-0.36542436084049845,0.3761361144729193,JADES-GOODS-S
213084,8.5,8.5,-18.990660594789166,,7.925563782524854,9.975563782524855,0.5875971598572068,0.17573036715949783,-0.411866792697709,0.2990660594789165,JADES-GOODS-S
213592,8.62,8.62,-18.688045170427404,,7.777021455953017,9.839021455953016,0.5766206706882723,0.1549982409012221,-0.42162242978705017,0.26880451704274044,JADES-GOODS-S
214829,9.14,9.14,-17.974008998432243,,7.417054274255316,9.531054274255315,0.5327691976613603,0.10516911902710516,-0.4276000786342552,0.1974008998432243,JADES-GOODS-S
216713,8.45,8.45,-17.61530937926691,,7.274271955151782,9.319271955151782,0.5922736314986649,0.09567051520522675,-0.4966031162934381,0.1615309379266911,JADES-GOODS-S
223019,18.92,18.92,,,,,0.19286463215883531,,,,JADES-GOODS-S
223543,14.02,14.02,,,,,0.2950688549392841,,,,JADES-GOODS-S
224746,9.94,9.94,-18.594488079828988,,7.67978183791877,9.87378183791877,0.47530655787243187,0.12331771986645716,-0.3519888380059747,0.2594488079828988,JADES-GOODS-S
225161,18.92,18.92,,,,,0.19286463215883531,,,,JADES-GOODS-S
225571,21.99,21.99,-17.452470928224603,,6.655323690906686,10.054323690906685,0.15538448657787338,0.02256914494514671,-0.13281534163272668,0.1452470928224603,JADES-GOODS-S
225940,21.99,21.99,-16.491818025287547,,6.199013562011585,9.598013562011584,0.15538448657787338,0.015538448657787338,-0.13984603792008604,0.1,JADES-GOODS-S
226454,14.8,14.8,,,,,0.27341754959326153,,,,JADES-GOODS-S
226999,18.83,18.83,,,,,0.19418527388461335,,,,JADES-GOODS-S
227280,13.14,13.14,,,,,0.32313477852423683,,,,JADES-GOODS-S
227662,17.42,17.42,,,,,0.21701074552812916,,,,JADES-GOODS-S
227781,10.61,10.61,-16.933864197116613,,6.864185493630391,9.12518549363039,0.43467515927686307,0.04346751592768631,-0.39120764334917674,0.1,JADES-GOODS-S
228011,18.22,18.22,,,,,0.20354645369676805,,,,JADES-GOODS-S
228184,19.0,19.0,,,,,0.1917031989600207,,,,JADES-GOODS-S
228189,21.99,21.99,-17.65219067840913,,6.750190572244337,10.149190572244336,0.15538448657787338,0.025672480029335105,-0.12971200654853826,0.16521906784091306,JADES-GOODS-S
228375,21.99,21.99,,,,,0.15538448657787338,,,,JADES-GOODS-S
229351,21.99,21.99,-18.576590160692124,,7.189280326328759,10.588280326328759,0.15538448657787338,0.04003621392407459,-0.1153482726537988,0.2576590160692124,JADES-GOODS-S
229607,10.9,10.9,-17.15320801305164,,6.9567738061995295,9.24677380619953,0.41884556298660647,0.048301605946727943,-0.3705439570398785,0.11532080130516387,JADES-GOODS-S
229739,12.46,12.46,,,,,0.3480076171037037,,,,JADES-GOODS-S
230688,9.16,9.16,-17.526445376174507,,7.203661553682891,9.319661553682892,0.5311940378691679,0.08108386829568574,-0.4501101695734821,0.15264453761745073,JADES-GOODS-S
231225,16.85,16.85,,,,,0.22753336999839402,,,,JADES-GOODS-S
231719,13.14,13.14,,,,,0.32313477852423683,,,,JADES-GOODS-S
